Corporation ID,Corp Name,Non-GCE Promote %,ELL %,Special Education %,FRPM_%,Pct American Indian,Pct Asian,Pct Black,Pct Hispanic,Pct Multiracial,Pct Pacific Islander,Pct White,Chronically Absent Percent,AVG_ATT_RATE,Total Enrollment,% Tested ELA,% Tested Math,Corp Per/Student,ELA Proficient %,Math Proficient %,Cluster,sub_cluster
750,Carroll Consolidated School Corp,0.0233224590848124,0.0211742059672762,0.0991337824831568,0.5004812319538018,0.0019249278152069,0.0019249278152069,0.0057747834456207,0.0635226179018286,0.0336862367661212,0.0,0.8931665062560153,0.0832567192233344,0.9511655101271816,1039,0.4523580365736285,0.4523580365736285,9807.590000002603,0.37872340425,0.45319148936,F,5
755,Delphi Community School Corp,0.0529716998813881,0.0428360413589364,0.086410635155096,0.5361890694239291,0.0029542097488921,0.001477104874446,0.0140324963072378,0.1004431314623338,0.0288035450516986,0.0,0.8522895125553914,0.0404690412966684,0.9788156472881342,1354,0.4320531757754801,0.4305760709010339,9694.180000003218,0.32136752136,0.29845626072,B,4
775,Pioneer Regional School Corp,0.0614192619462687,0.0240174672489082,0.1048034934497816,0.5447598253275109,0.0021834061135371,0.0109170305676855,0.0032751091703056,0.0622270742358078,0.0283842794759825,0.0,0.8930131004366813,0.0913024244875017,0.9466370114368738,916,0.4432314410480349,0.4432314410480349,10977.75,0.27339901477,0.33004926108,D,1
815,Lewis Cass Schools ,0.0276148139529975,0.0417633410672853,0.1562258313998453,0.5413766434648105,0.0,0.0131477184841453,0.0092807424593967,0.0804331013147718,0.0471771075019334,0.0,0.8499613302397525,0.0866927153825009,0.9509390545567818,1293,0.4733178654292343,0.4733178654292343,9695.159999997408,0.31862745098,0.3202614379,F,5
875,Logansport Community Sch Corp,0.0566904751569327,0.3522139806698134,0.0984490896830748,0.655428186109238,0.0002247696111485,0.0271971229489772,0.0503483928972802,0.479208810968757,0.0377612946729602,0.0004495392222971,0.4048100696785794,0.1182445945674425,0.9341271865249596,4449,0.4353787367947853,0.4349291975724882,9672.669999985976,0.22612287041,0.19431524547,G,3
1000,Clarksville Community School Corp,0.0732673203652395,0.046849087893864,0.1882255389718076,0.5843698175787728,0.0020729684908789,0.0093283582089552,0.1339137645107794,0.1413764510779436,0.0883084577114427,0.0006218905472636,0.6241708126036484,0.1970299875999732,0.9126664485030594,4824,0.4749170812603648,0.4738805970149253,7888.780000001083,0.1780881711,0.104111986,A,0
1010,Greater Clark County Schools,0.0189851748220505,0.0919310279127369,0.1822425454891874,0.5788320472515956,0.0016195103362865,0.0095265313899209,0.141564256454225,0.1630942173954463,0.1227969896160807,0.0047632656949604,0.5565399637991807,0.1766244743700035,0.9222790420560903,10497,0.4363151376583786,0.4361246070305801,9651.1700000511,0.37423580786,0.33617300131,A,0
1125,Clay Community Schools,0.0022822628445841,0.0041322314049586,0.245017015070491,0.563441905687895,0.0017015070491006,0.0017015070491006,0.0034030140982012,0.0301409820126397,0.0320855614973262,0.001215362177929,0.9297520661157024,0.1281714238141365,0.9472058794636858,4114,0.4312105007292173,0.4319397180359747,10390.839999983018,0.50112739571,0.51209904333,F,0
1150,Clinton Central School Corporation,0.0616645804875942,0.0196078431372549,0.1394335511982571,0.5010893246187363,0.0,0.0065359477124183,0.0054466230936819,0.0588235294117647,0.0261437908496732,0.0,0.9030501089324618,0.1095077557249997,0.9337961201612812,918,0.4030501089324618,0.4019607843137255,11303.509999999347,0.46486486486,0.44986449864,D,1
1160,Clinton Prairie School Corporation,0.0203114350811374,0.0157303370786516,0.1561797752808988,0.5797752808988764,0.0022471910112359,0.0,0.0022471910112359,0.0853932584269663,0.0247191011235955,0.0,0.8853932584269663,0.0853371778166676,0.9500735312510058,890,0.6089887640449438,0.6089887640449438,9375.59000000129,0.41697416974,0.47232472324,F,5
1170,Community Schools of Frankfort,0.0350624269513424,0.2918054630246502,0.1525649566955363,0.9956695536309128,0.0006662225183211,0.0039973351099267,0.0073284477015323,0.5579613590939374,0.0246502331778814,0.0016655562958027,0.4033977348434377,0.1382191355866867,0.94324404856581,3002,0.4340439706862092,0.4327115256495669,9594.38999999142,0.29470452801,0.33641262509,G,3
1180,Rossville Con School District,0.0226301941397616,0.006322444678609,0.1538461538461538,0.3024236037934668,0.0021074815595363,0.006322444678609,0.0105374077976817,0.0410958904109589,0.0252897787144362,0.0,0.9146469968387776,0.0637886297983316,0.9559561609258556,949,0.4773445732349842,0.4783983140147523,9328.5,0.49006622516,0.46696035242,F,3
1300,Crawford County Community Sch Corp,0.0489089988826876,0.0038610038610038,0.2733590733590733,0.5583011583011583,0.0,0.0007722007722007,0.0023166023166023,0.0123552123552123,0.0154440154440154,0.0,0.9691119691119692,0.1635347060067257,0.943648831287566,1295,0.4177606177606177,0.416988416988417,11803.009999993565,0.42883548983,0.48703703703,D,8
